# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model4_model
# start_datetime = 2023-11-09 00:19:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-5245ca47e78.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model4-202311090019-2-76fab6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model4-profile-202311090019-2-2aec3d.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model4_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4087.42,0.967004,0.182156,4,31,0,4090.02,1.83065,0.137148,0.35474,0.108032,0.986746
-4087.71,0.843144,0.299328,4,15,0,4089.98,2.23382,0.16111,0.392163,0.0882515,0.993678
-4085.5,0.986594,0.3465,3,7,0,4087.83,2.2692,0.108138,0.343946,0.0924236,1.00153
-4085.9,0.46458,0.592688,2,7,0,4088.23,2.40969,0.0999283,0.254957,0.0912446,1.00186
-4086.11,0.975158,0.243423,4,15,0,4089.26,2.44784,0.110303,0.346595,0.0639881,0.989315
-4087.03,0.954219,0.401358,2,3,0,4087.7,2.61362,0.122571,0.374626,0.0631666,0.984874
-4086.05,0.606755,0.620678,2,3,0,4089.75,2.53339,0.10901,0.324941,0.07428,1.01022
-4087.23,0.907631,0.379475,2,7,0,4088.95,2.56492,0.132477,0.273929,0.0621198,1.00925
-4085.58,0.868687,0.515765,2,3,0,4088.6,2.65884,0.109934,0.281966,0.0574881,0.998484
-4085.69,0.382801,0.630195,2,3,0,4088.49,2.60299,0.0922691,0.293163,0.0827885,1.00621
-4085.5,0.997917,0.21823,4,15,0,4088.07,2.47799,0.121948,0.256023,0.0731499,0.985438
-4085.87,0.938345,0.372875,3,11,0,4088.51,4.35583,0.0692677,0.169254,0.0494054,0.999692
-4083.93,0.98847,0.542854,2,7,0,4087.63,3.06556,0.0919408,0.250683,0.0603209,0.994201
-4083.93,0.0548481,0.89204,1,3,0,4086.48,3.06556,0.0919408,0.250683,0.0603209,0.994201
-4085.41,0.989914,0.139542,4,15,0,4085.96,3.20777,0.098703,0.199167,0.0649234,1.00745
-4084.74,0.952853,0.230704,3,7,0,4087.07,3.24547,0.0815063,0.192711,0.0680707,1.00185
-4085,0.966861,0.345424,3,7,0,4086.52,3.4149,0.0857338,0.248002,0.0570213,1.00486
-4085.18,0.365999,0.532145,2,7,0,4088.63,3.73389,0.0865546,0.168278,0.0614806,0.991873
-4085.43,0.996336,0.188128,3,7,0,4086.63,3.69203,0.0758098,0.153509,0.0551936,0.994464
-4084.24,1,0.310642,3,15,0,4085.88,2.72167,0.101231,0.31379,0.0699783,0.99634
-4086.55,0.892587,0.51384,3,7,0,4087.03,1.90126,0.134129,0.342467,0.107274,0.993716
-4091.54,0.0476705,0.652998,1,3,0,4093.91,1.94169,0.151793,0.350945,0.0761585,0.972968
-4086.03,0.997985,0.111388,5,31,0,4092.63,2.30912,0.124601,0.366856,0.0847667,0.983886
-4086.03,0.089866,0.730863,2,3,0,4087.44,2.30912,0.124601,0.366856,0.0847667,0.983886
-4086.03,9.91195e-28,2.00953,1,1,0,4087.84,2.30912,0.124601,0.366856,0.0847667,0.983886
-4085.25,0.978295,0.207969,4,15,0,4088.71,2.54838,0.0932611,0.321766,0.0717278,0.994619
-4084.71,0.985185,0.21016,4,15,0,4088.19,2.63604,0.0998921,0.228451,0.0799391,0.993522
-4086.36,0.962757,0.27607,4,15,0,4086.81,3.56822,0.0699053,0.15477,0.0668585,0.993087
-4084.45,0.986474,0.388929,2,3,0,4086.57,3.70545,0.0780374,0.195624,0.0589115,0.990373
-4084.32,0.153739,0.636008,3,7,0,4087.38,2.66144,0.100055,0.240838,0.0739618,0.991425
-4085.91,0.998249,0.0817061,5,31,0,4086.44,2.78578,0.114697,0.332172,0.067589,0.984567
-4088.19,0.982174,0.14588,4,15,0,4089.57,2.48704,0.0991193,0.197498,0.0908401,1.00248
-4087.56,0.970924,0.25446,4,15,0,4093.11,2.99031,0.0704473,0.243467,0.09008,0.992766
-4085.66,1,0.434846,2,3,0,4088,3.00833,0.0788534,0.265098,0.0850547,0.997476
-4088.27,0.202085,0.820513,2,3,0,4089.31,3.04512,0.0692153,0.332681,0.0779327,0.998362
-4085.16,0.999106,0.125659,4,15,0,4090.63,2.81716,0.0968797,0.334005,0.0633791,0.999571
-4084.24,0.987854,0.238837,4,31,0,4086.79,3.19733,0.0912264,0.212917,0.056243,0.998906
-4086.12,0.941155,0.437161,3,7,0,4087.25,4.05134,0.0606674,0.165028,0.0556665,0.995998
-4084.65,0.808087,0.689119,3,7,0,4087.08,2.7061,0.0898286,0.25911,0.0732891,0.999901
-4086.53,0.198957,0.718134,2,3,0,4088.37,2.82766,0.0906369,0.256344,0.0650696,0.978692
-4087.01,0.993682,0.11653,5,31,0,4090.76,3.24981,0.0779122,0.20061,0.0634541,1.01343
-4089.62,0.953668,0.216416,4,15,0,4092.26,3.5382,0.0793308,0.168669,0.0450646,0.976275
-4089.7,1,0.353328,3,7,0,4091.64,3.78623,0.0756484,0.175783,0.0488501,0.971495
-4089.7,0.198835,0.657593,2,3,0,4090.96,3.78623,0.0756484,0.175783,0.0488501,0.971495
-4088.13,0.999943,0.113451,5,31,0,4091.2,3.46023,0.070417,0.203158,0.0716729,1.01445
-4087.37,0.976527,0.211181,3,7,0,4089.46,3.42311,0.0673884,0.191712,0.0667919,1.0099
-4086.73,0.919113,0.363566,3,7,0,4089.15,3.9433,0.0872792,0.167504,0.0649716,1.0017
-4086.36,0.959945,0.525753,3,15,0,4088.83,3.42667,0.0875983,0.163307,0.0762482,0.99494
-4089.71,0.439683,0.8492,2,3,0,4090.14,3.65002,0.100881,0.353483,0.0474672,0.994918
-4091.76,0.852342,0.311668,3,7,0,4094.7,2.70883,0.110335,0.15285,0.0576176,0.999836
