# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model7_model
# start_datetime = 2023-11-09 00:30:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-5241528a13.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model7-202311090030-2-47f266.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model7-profile-202311090030-2-236bf0.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model7_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4099.98,0.947575,0.266732,3,7,0,4101.24,4.29244,0.0598192,0.137704,0.0481937,0.992569
-4099.51,0.976127,0.410933,3,7,0,4101.73,3.99704,0.0948462,0.11555,0.0403228,0.999924
-4100.75,0.831075,0.67927,2,7,0,4102.78,5.29222,0.0549937,0.119642,0.03436,0.985088
-4100.75,0.388889,0.753422,2,3,0,4102.86,5.29222,0.0549937,0.119642,0.03436,0.985088
-4099.18,0.991931,0.255968,3,15,0,4102.92,4.84195,0.0626602,0.121553,0.0408342,0.988885
-4101.28,0.769357,0.43751,3,15,0,4104.01,4.19325,0.0769291,0.122316,0.0416694,0.973804
-4099.95,0.993646,0.412953,3,7,0,4102.18,4.27003,0.0635446,0.136293,0.0439936,1.00732
-4099.95,0.602314,0.700304,2,3,0,4102.91,4.27003,0.0635446,0.136293,0.0439936,1.00732
-4099.23,0.983532,0.427724,3,7,0,4101.06,4.49715,0.0629108,0.146489,0.0404313,0.996073
-4098.45,0.865527,0.70073,2,7,0,4100.25,3.88653,0.0761236,0.1242,0.0417205,0.98838
-4098.73,0.662083,0.843353,3,7,0,4099.79,3.62868,0.0777839,0.149253,0.0522123,0.993394
-4098.29,0.764603,0.604931,2,3,0,4099.48,3.6324,0.0857762,0.140225,0.0502597,0.99407
-4099.94,0.681401,0.56405,4,15,0,4101.58,4.56755,0.0656048,0.11859,0.0483869,1.00071
-4100.22,0.974393,0.427832,3,15,0,4102.25,4.14492,0.0881477,0.112917,0.0345063,0.98771
-4099.86,0.597383,0.672669,2,3,0,4103.25,4.19403,0.100607,0.128541,0.0430107,0.995053
-4098.19,0.989953,0.416118,3,7,0,4100.37,4.22386,0.0858107,0.127286,0.0412017,0.9923
-4101.07,0.627694,0.67521,2,3,0,4103.23,3.73754,0.0799055,0.204451,0.0422417,0.994633
-4101.57,0.942697,0.452467,3,7,0,4103.57,4.48948,0.0769742,0.0938149,0.0444068,0.983023
-4099.67,1,0.65041,2,3,0,4102.22,4.20676,0.0714769,0.103422,0.0469034,0.999252
-4099.67,0.0412253,1.0667,1,3,0,4101.28,4.20676,0.0714769,0.103422,0.0469034,0.999252
-4100.77,0.956371,0.178614,3,15,0,4103.86,4.94095,0.0759293,0.132566,0.0383683,0.985378
-4100.29,0.333333,1.05918,1,3,1,4103.03,4.26783,0.0776967,0.16067,0.0396273,1.00655
-4100.29,0,4.53398,0,1,1,4102.36,4.26783,0.0776967,0.16067,0.0396273,1.00655
-4101.03,0.9308,0.535006,3,7,0,4102.27,5.34402,0.0675313,0.101975,0.0353962,0.982729
-4100.95,1,0.513425,3,7,0,4102.33,4.95634,0.0666295,0.137154,0.0329366,1.00717
-4100.17,0.79541,0.730651,2,3,0,4104.94,4.27282,0.0851119,0.130556,0.0338855,1.0075
-4100.17,0.761089,0.641585,2,7,0,4103.59,4.27282,0.0851119,0.130556,0.0338855,1.0075
-4100.37,0.605688,0.528029,3,7,0,4104.33,4.99519,0.0590949,0.102506,0.0350821,0.981946
-4098.9,0.983557,0.2744,4,23,0,4102.3,3.42388,0.096259,0.175429,0.0475373,0.996425
-4100.19,0.666956,0.471625,3,7,0,4105.26,3.9656,0.0716533,0.106804,0.0465126,0.98628
-4099.96,0.996186,0.305209,4,15,0,4102.82,3.7065,0.1085,0.159811,0.0381956,0.993762
-4100.46,0.757675,0.5648,2,3,0,4101.15,3.85855,0.111515,0.159908,0.0415251,0.995439
-4100.05,0.83917,0.495766,3,7,0,4102.35,3.50837,0.0786749,0.156297,0.0579795,0.991501
-4099.83,0.853217,0.566045,3,7,0,4102.46,3.97419,0.0734592,0.170827,0.0377795,1.0022
-4098.92,0.981452,0.677542,2,7,0,4100.44,4.21817,0.0812998,0.106816,0.041764,0.996447
-4098.92,0.00854504,1.21117,1,3,1,4101.34,4.21817,0.0812998,0.106816,0.041764,0.996447
-4099.32,0.994169,0.105719,5,31,0,4100.94,3.67926,0.0890147,0.178679,0.0461994,0.996808
-4100.31,0.984188,0.198371,4,23,0,4102.21,3.70127,0.0735403,0.161884,0.0362515,0.989107
-4098.64,0.991293,0.358567,2,7,0,4101.38,4.50705,0.0758026,0.13479,0.0400092,0.988661
-4100.75,0.764363,0.657266,2,3,0,4101.06,3.9907,0.0595607,0.121156,0.0477029,1.00337
-4098.9,1,0.603814,2,7,0,4101.32,3.99012,0.0753066,0.149225,0.0484665,0.989117
-4098.9,5.99769e-10,1.12226,1,3,1,4101.16,3.99012,0.0753066,0.149225,0.0484665,0.989117
-4099.96,0.991089,0.107411,4,15,0,4101.89,3.71531,0.0717384,0.150485,0.045594,0.980754
-4100.81,0.988746,0.195518,3,15,0,4101.84,4.11752,0.0891023,0.124919,0.0452781,1.0109
-4099.61,0.965681,0.350103,3,7,0,4101.95,3.81579,0.0788113,0.126647,0.0383001,0.984635
-4101.15,0.769826,0.58102,2,3,0,4102.37,4.5454,0.0583051,0.162355,0.0396564,0.996406
-4103.11,0.897439,0.546407,2,7,0,4107.9,3.75407,0.0596459,0.18072,0.0460814,0.984929
-4100.64,0.900017,0.738526,2,3,0,4104.36,4.11702,0.0723786,0.151186,0.0401935,0.977076
-4100.64,4.47194e-14,1.00044,1,1,0,4102.91,4.11702,0.0723786,0.151186,0.0401935,0.977076
-4100.15,0.988401,0.109961,4,15,0,4102.63,3.85553,0.0700613,0.142792,0.0379754,0.982172
-4099.71,0.976333,0.192244,3,15,0,4105.22,4.25386,0.0924855,0.146913,0.0339298,0.992521
-4098.35,1,0.322169,3,15,0,4100.17,3.83256,0.0906765,0.130307,0.0401934,0.996233
-4099.24,0.80478,0.570855,3,7,0,4100.44,3.2315,0.0839515,0.167495,0.046379,0.993401
