# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = est_model3_model
# start_datetime = 2023-11-09 00:15:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 200
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/standata-524a66de01.json
# init = 2 (Default)
# random
#   seed = 3283
# output
#   file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model3-202311090015-2-8fe1bc.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/ym/jhpnwhvd4p54fz414vlsdlsh0000gn/T/Rtmpvr9TMr/est_model3-profile-202311090015-2-4c66e6.csv
# stanc_version = stanc3 v2.27.0
# stancflags = --include-paths=/Users/sahoko/GitHub/ANOVA-GP-model-selection/Code/Stan --name=est_model3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha0,alpha1,alpha2,alpha3,sigma
-4088.49,0.993113,0.336321,3,7,0,4091.29,3.37959,0.139193,0.172054,0.0462216,0.994749
-4087.53,0.865327,0.61629,2,7,0,4090.23,3.2327,0.133209,0.167847,0.0582619,0.987211
-4087.53,0.0641982,0.766779,2,3,0,4090.8,3.2327,0.133209,0.167847,0.0582619,0.987211
-4090.68,0.971262,0.0908279,4,15,0,4091.46,2.71629,0.121217,0.150695,0.055721,0.990789
-4087.36,0.991969,0.155842,3,15,0,4092.17,3.18101,0.146557,0.164267,0.0584913,0.991175
-4088.71,0.988435,0.281367,4,15,0,4090.1,2.55419,0.19538,0.183301,0.071438,0.991807
-4088.85,0.594744,0.498016,3,15,0,4094.06,4.1762,0.104686,0.138624,0.0561545,0.994038
-4088.41,0.954606,0.286243,2,7,0,4091.4,3.88274,0.128408,0.14875,0.0528562,0.990329
-4087.41,1,0.456389,2,7,0,4088.37,3.5992,0.129292,0.152847,0.0519517,0.992278
-4087.41,0.0130014,0.819337,1,3,0,4089.84,3.5992,0.129292,0.152847,0.0519517,0.992278
-4088.32,0.999369,0.0954076,5,31,0,4089.44,3.76173,0.119831,0.115083,0.0526814,0.997975
-4089.63,0.99498,0.171564,4,15,0,4090.81,4.14966,0.0686968,0.124419,0.0516342,0.991112
-4088.62,0.972926,0.301911,3,7,0,4090.75,4.32671,0.103808,0.123473,0.0419237,1.00041
-4087.18,0.87551,0.496022,3,15,0,4089.63,3.0954,0.143355,0.161624,0.0634095,0.993647
-4087.58,0.859649,0.623112,3,11,0,4088.36,3.55804,0.108865,0.136496,0.0539914,1.00349
-4087.58,0.0716566,0.747757,1,1,0,4089.16,3.55804,0.108865,0.136496,0.0539914,1.00349
-4090.24,0.992426,0.11268,5,63,0,4092.94,2.21219,0.158506,0.204741,0.081966,0.985113
-4090.37,0.987642,0.193199,4,15,0,4091.48,2.78182,0.210963,0.196534,0.0711459,1.00157
-4093.31,0.933669,0.324411,3,7,0,4094.91,2.62869,0.205785,0.179234,0.0604529,1.01699
-4090.21,0.935682,0.470402,3,11,0,4095.46,4.32351,0.0720855,0.112965,0.0480139,0.98256
-4087.4,0.98232,0.681664,4,15,0,4090.08,3.75076,0.120289,0.14392,0.048001,0.993829
-4087.4,1.10121e-05,1.10522,1,3,0,4092.75,3.75076,0.120289,0.14392,0.048001,0.993829
-4087.53,0.989331,0.150986,4,31,0,4088.48,3.37774,0.104046,0.140494,0.0550093,0.988351
-4088.84,0.977656,0.250058,3,15,0,4089.57,4.02345,0.11985,0.145906,0.0415328,0.99839
-4087.22,0.993981,0.399354,3,7,0,4089.2,3.60051,0.100409,0.147311,0.0578811,0.994332
-4087.22,0.183399,0.659356,2,5,0,4088.78,3.60051,0.100409,0.147311,0.0578811,0.994332
-4089.6,0.98264,0.14963,4,23,0,4090.72,3.10771,0.0955095,0.190407,0.0518402,0.999101
-4088.83,0.970831,0.240259,3,15,0,4093.44,3.30993,0.157737,0.13735,0.0573517,1.0038
-4089.4,0.669819,0.372469,3,15,0,4095.12,2.86761,0.150598,0.203043,0.0558244,1.00603
-4087.31,0.983354,0.279592,3,7,0,4090.63,3.16714,0.11874,0.178284,0.0583788,0.994375
-4092.03,0.290592,0.443303,2,5,0,4094.07,3.69698,0.147994,0.1782,0.0651459,0.993018
# Adaptation terminated
# Step size = 0.319794
# Diagonal elements of inverse mass matrix:
# 0.0332834, 0.0588582, 0.030921, 0.0318846, 0.000162246
-4095.41,0.822509,0.319794,3,7,0,4096.82,3.58339,0.149625,0.19385,0.0757096,0.997072
-4089.36,1,0.319794,2,3,0,4096.01,2.56685,0.160525,0.169453,0.0594329,0.997314
-4090.25,0.949688,0.319794,3,15,0,4093.3,4.33349,0.127272,0.145591,0.0475404,0.993117
-4089.43,0.971534,0.319794,2,7,0,4092.94,4.15251,0.112107,0.155739,0.0497153,0.989767
-4087.68,0.780083,0.319794,2,3,0,4093.93,3.47786,0.120636,0.141248,0.047045,0.993378
-4090.3,0.830889,0.319794,3,15,0,4091.05,3.62407,0.0741693,0.121763,0.0550885,0.996535
-4089.28,1,0.319794,2,3,0,4090.46,3.7792,0.0743415,0.128296,0.0553271,0.996191
-4091.82,0.557784,0.319794,2,3,0,4095.63,4.55029,0.0717567,0.140488,0.0564713,0.994417
-4088.97,0.941075,0.319794,4,15,0,4093.22,3.89364,0.129691,0.125817,0.0422823,0.99477
-4087.22,0.976578,0.319794,3,7,0,4090.49,3.50923,0.101429,0.158629,0.054408,0.994456
-4087.28,0.992156,0.319794,3,7,0,4087.91,3.50636,0.13215,0.146072,0.051236,0.994585
-4087.62,0.952635,0.319794,2,7,0,4089.62,3.55897,0.11848,0.129784,0.062817,0.995737
-4088.93,0.863012,0.319794,3,7,0,4090.24,3.70811,0.105488,0.148094,0.067692,0.993103
-4087.73,0.979726,0.319794,3,15,0,4091.21,3.59991,0.127262,0.157153,0.0474191,0.99697
